locode,name,lat,lon
HRDBV,Dubrovnik,42.65,18.0833
HRDLJ,Dalj,45.4833,18.9833
HRDNC,Donje Celo,42.6833,18.0
HRDRK,Drvenik,43.15,16.25
HRDUR,Dugi Rat,43.4333,16.6333
HRERD,Erdut,45.5333,19.0667
HRFIL,Filipjakov,43.9667,15.4167
HRFNA,Fazana,44.9333,13.7333
HRGNA,Gazenica,44.1,15.2667
HRHVA,Hvar,43.1667,16.4333
HRILO,Ilok,45.2167,19.3667
HRIST,Ist,44.2667,14.7667
HRJAB,Jablanac,44.7167,14.9
HRJDR,Jadrija,43.7167,15.85
HRJSA,Jelsa,43.1667,16.7
HRKAB,Karlobag,44.5167,15.0667
HRKAL,Kali,44.0667,15.2
HRKJV,Kijevo,44.0,16.35
HRKLK,Klek,42.95,17.5667
HRKMN,Klimno,45.15,14.6333
HRKMZ,Komiza,43.0333,16.0833
HRKOR,Korcula,42.95,17.1167
HRKOS,Kostrena,45.3,14.5
HRKPR,Kaprije,43.6833,15.7167
HRKRA,Kraljevica,45.2667,14.5667
HRKRK,Krk,45.0333,14.5833
HRKRM,Koromacno,44.9667,14.1167
HRKUK,Kukljica,44.0333,15.25
HRKZA,Kneza,42.9667,17.05
HRLAM,Lamjane,44.0333,15.2
HRLKR,Lokrum,42.6167,18.1333
HRLPD,Lopud,42.6833,17.95
HRLPR,Lopar,44.8333,14.8
HRLST,Lastovo,42.7667,16.9
HRLSZ,Mali Losinj,44.5333,14.4667
HRMAK,Makarska,43.3,17.0167
HRMAL,Malinska,45.1167,14.5333
HRMAS,Maslenica,44.2167,15.5333
HRMET,Metkovic,43.05,17.6333
HRMHV,Mohovo,45.25,19.2167
HRMIL,Milna,43.3167,16.45
HRMIZ,Mali Iz,44.0333,15.1333
HRMNK,Misnjak,44.7,14.8667
HRMOD,Moscenicka Draga,45.2333,14.25
HRMOM,Momjan,45.4333,13.7
HRMRG,Merag,44.9833,14.45
HRMRJ,Muna na Zirju,43.6667,15.6667
HRMTA,Martinscica,44.8167,14.4167
HRMUR,Murter,43.8167,15.6
HRN9F,Fericanci,45.5167,17.9667
HRNDD,Novigrad (Dalmacija),44.1833,15.55
HRNOV,Novaglia,44.55,14.8833
HRNRZ,Nerezine,44.6667,14.4
HRNVD,Novi Vinodolski,45.1333,14.7833
HRNVG,Novigrad,45.3,13.55
HRNVL,Novalja,44.55,14.8833
HROMI,Omisalj,45.2167,14.55
HROMS,Omis,43.45,16.7
HRONJ,Obonjan,43.6833,15.7833
HROPA,Opatija,45.3333,14.3
HROPT,Opatovac,45.2667,19.1667
HRORB,Orebic,42.9667,17.1833
HROSI,Osijek,45.55,18.6833
HRPAG,Pag,44.4333,15.05
HRPAS,Pasman,43.95,15.3833
HRPCA,Pucisca,43.3667,16.75
HRPLA,Polace,42.7833,17.3833
HRPLE,Ploce,43.05,17.4333
HRPLM,Plomin,45.1333,14.1667
HRPMN,Pomena,42.7833,17.35
HRPNT,Punat,45.0167,14.6333
HRPOR,Porec,45.2167,13.5833
HRPRE,Preko,44.0833,15.2
HRPRI,Primosten,43.5833,15.9333
HRPRN,Prizna,44.6,14.9667
HRPRP,Prapratno,42.8167,17.6833
HRPRS,Prvic Sepurine,43.7333,15.7833
HRPRV,Prvic,43.7167,15.8
HRPRZ,Porozina,45.1333,14.1333
HRPUY,Pula,44.8667,13.8333
HRPVK,Privlaka,44.2667,15.1167
HRRAB,Rab,44.75,14.75
HRRAS,Rasa,45.0667,14.0667
HRRBC,Rabac,45.0833,14.1667
HRRES,Duga Resa,45.4167,15.4833
HRRGC,Rogac,43.4,16.3
HRRGN,Rogoznica,43.5333,15.9667
HRRJK,Rijeka,45.3333,14.4
HRROV,Rovinj,45.0833,13.6333
HRRVC,Rugvica,45.7333,16.2333
HRSAL,Sali,43.9333,15.1667
HRSBD,Slavonski Brod,45.15,18.0
HRSBR,Sobra,42.75,17.6167
HRSDR,Sudurad,42.7167,17.9167
HRSEN,Senj,44.9833,14.9
HRSGD,Stari Grad,43.1833,16.6
HRSGR,Starigrad,44.3,15.4333
HRSIB,Sibenik,43.7333,15.8833
HRSIL,Silba,44.3667,14.7
HRSIS,Sisak,45.4667,16.3667
HRSLA,Slano,42.7833,17.9
HRSLC,Selce,45.15,14.7167
HRSLO,Silo,45.15,14.6667
HRSLT,Slatine,43.5,16.35
HRSMN,Sumartin,43.2833,16.8833
HRSPL,Splitska,43.3667,16.6
HRSPU,Split,43.5,16.45
HRSRD,Skradin,43.8167,15.9167
HRSRG,Sarengrad,45.2333,19.2833
HRSSK,Susak,44.5167,14.3
HRSTM,Stomorska,43.3667,16.35
HRSTO,Ston,42.8333,17.7
HRSTP,Sustjepan,42.6667,18.1
HRSUC,Sucuraj,43.1167,17.1833
HRSUP,Supetar,43.3833,16.55
HRSUR,Sucurac,43.55,16.4167
HRSUS,Susak,45.4833,14.3167
HRSUT,Sutivan,43.3833,16.4833
HRSVJ,Sveti Juraj,44.9333,14.9167
HRSVK,Sveti Kajo,43.5333,16.45
HRTKN,Tkon,43.9167,15.45
HRTNO,Tisno,43.8,15.65
HRTNR,Tunarica,44.9667,14.1
HRTRI,Tribunj,43.75,15.75
HRTRJ,Trpanj,43.0167,17.2667
HRTRK,Trstenik,42.9167,17.4167
HRTRO,Trogir,43.5,16.25
HRTUR,Turanj,43.9667,15.4
HRUBL,Ubli,42.75,16.8333
HRUMG,Umag,45.4167,13.5167
HRUNJ,Unije,44.6333,14.2333
HRUVM,Uvala Mir,43.8833,15.15
HRVDC,Vodice,43.7667,15.7667
HRVGN,Viganj,42.9833,17.1
HRVIS,Vis,43.05,16.1667
HRVIZ,Veli Iz,44.05,15.1167
HRVLB,Valbiska,45.0333,14.5
HRVLK,Vela Luka,42.95,16.7167
HRVLN,Veli Losinj,44.5167,14.5
HRVRA,Vranjic,43.5333,16.4667
HRVRG,Vrgada,43.8667,15.5
HRVRK,Vrbnik,45.0833,14.6833
HRVRR,Vrsar,45.15,13.6
HRVRS,Vrboska,43.1833,16.6833
HRVUK,Vukovar,45.35,19.0
HRXXX,RIS Inland waterways,-38.0,145.1167
HRZAD,Zadar,44.1167,15.2333
HRZGL,Zigljen,44.5833,14.95
HRZLR,Zlarin,43.7,15.8333
HRZUT,Zut Marina,43.8833,15.2833
HTACA,Les Cayes,49.05,4.0
HTCAP,Cap-Haitien,19.75,-72.2
HTCRC,Caracol,19.6833,-72.0167
HTFOM,Fond Mombin,59.4667,17.3833
HTGVS,Gonaives,59.4667,17.3833
HTJEE,Jeremie,59.4833,10.3667
HTLFF,Lafiteau,18.6833,-72.35
HTPAP,Port-au-Prince,48.55,-58.7167
HTPEG,Petit Goave,18.4333,-72.8667
HTPLH,Lafito Port,18.6833,-72.35
HTSMC,Baie de Saint-Marc,19.1167,-72.7
HUADY,Adony,47.1167,18.8667
HUAFU,Almasfuzito,47.7,18.2667
HUAKT,Andornaktalya,47.8333,20.4167
HUALS,Alsoors,46.9833,17.9833
HUASZ,Alsozsolca,48.0667,20.8833
HUBDA,Berhida,48.1667,18.1333
HUBRS,Badacsonyors,46.8,17.5333
HUBUD,Budapest,47.5,19.0833
HUBZE,Berzence,46.2,17.15
HUBZO,Balatonszarszo,46.8333,17.8333
HUCMR,Csomor,47.55,19.2333
HUCPE,Csepel,47.4167,19.0667
HUDEB,Debrecen,59.4833,10.3667
HUDPA,Dunapataj,46.6167,18.9833
HUDRE,Dunaremete,47.8833,17.4333
HUDUU,Dunaujvaros,46.9667,18.9333
HUDVE,Dunavecse,46.9167,18.9667
HUEBS,Ebes,47.4667,21.5
HUERD,Erdobenye,48.2667,21.3667
HUFVS,Ferencvaros,47.4667,19.0833
HUGNY,Gonyu,47.7333,17.8333
HUGYO,Gyor,47.6833,17.6333
HUHAL,Halasztelek,47.3667,18.9833
HUHRT,Harta,46.6833,19.0167
HUHYF,Hegyfalu,47.35,16.8833
HUJKZ,Jaszarokszallas,47.6333,19.9667
HUKAR,Karcag,47.3,20.9167
HUKCO,Kalocsa,46.5167,19.0
HUKIA,Kisvarda,48.2167,22.0667
HUKKU,Kekkut,46.85,17.5667
HUKOM,Komarom,47.7333,18.1167
HUKOR,Kormend,47.0167,16.6
HULAB,Labatlan,47.75,18.5167
HULMY,Lagymanyos,47.4667,19.05
HUMKN,Mecseknadasd,46.2167,18.4667
HUMOH,Mohacs,46.0,18.6833
HUMTY,Martely,46.4833,20.2167
HUNGB,Nagybajom,46.3833,173.1667
HUNSZ,Neszmely,47.7167,18.35
HUNZA,Nagyrada,46.6167,17.1167
HUOOD,God,47.7,19.1333
HUPAL,Palmonostora,46.6333,19.9333
HUPES,Szigetcsep,47.2667,18.9833
HURSP,Sarospatak,48.3167,21.5667
HUSZD,Szentendre,47.7,19.05
HUSZM,Szigetszentmiklos,47.35,19.05
HUTAC,Tac,47.0833,18.4
HUTHT,Tahitotfalu,47.75,19.1
HUTOJ,Tokaj,48.1167,21.4167
HUUPS,Ujpest,47.5667,19.0833
HUVIG,Visegrad,47.8,18.9667
HUXXX,RIS Inland waterways,-38.0,145.1167
HUZAR,Aszar,47.6333,19.9667
HUZSI,Zsira,47.4333,16.6667
HUZTK,Zlate Klasy,48.1167,17.4167
IDADB,Adang Bay,49.05,4.0
IDAGR,Anggrek,0.85,122.7833
IDAJN,"Arjuna, Java",50.5167,5.15
IDAKE,Akeselaka,1.05,127.9667
IDAMA,"Amamapare, Ij",50.35,-4.7167
IDAMP,"Ampenan, Bali",25.15,121.4
IDAMQ,"Ambon, Molucas",51.1833,5.1
IDANG,Angar,-3.65,130.8333
IDANO,Anoa Natuna Pt.,5.2333,105.6
IDANR,Anyer Kidul,-6.0667,105.8833
IDAPN,Ampana,-0.8667,121.5833
IDARB,Aroe Bay,55.2667,9.75
IDASI,Asike,-6.65,140.4167
IDBAL,Balongan Terminal,-6.3833,108.4
IDBAM,Batuampar,-0.9667,102.7333
IDBAP,Batu Ampar,-0.75,109.5333
IDBEN,Benete,-8.8667,116.7167
IDBET,Belida Terminal,4.1333,105.1333
IDBGD,Bagendang,-2.7333,112.55
IDBIK,"Biak, Irian Jaya",49.05,4.0
IDBIR,Biringkassi,-4.8167,119.4833
IDBJU,"Banjuwangi, Java",50.5167,5.15
IDBLH,Balohan,5.8167,95.3333
IDBLT,Belitung,-2.8333,107.9167
IDBMT,"Bima Terminal, Jv",4.2167,7.3833
IDBMU,"Bima, Sb",4.2167,7.3833
IDBNG,Bonggala,61.2167,17.15
IDBNT,Belanak Terminal,4.1667,106.2333
IDBOA,Benoa,-8.7667,115.2167
IDBPN,Balikpapan,-1.2833,116.8333
IDBTM,Batam Island,1.0833,104.0333
IDBTN,Banten,52.7667,5.75
IDBTW,Batulicin,-3.45,115.9833
IDBUG,"Buleleng, Bali",25.15,121.4
IDBUR,Batu Ampar,1.1667,104.0167
IDBXT,"Bontang, Kl",59.4667,17.3833
IDBYQ,Bunyu,3.5,117.8
IDCBN,Cirebon (Tjeribon),-6.7333,108.5667
IDCER,Cereweh,-8.8167,116.8167
IDCIW,Ciwandan,-6.0167,105.95
IDCTO,New Priok Port,-6.0833,106.9167
IDCXP,Cilacap (Tjilatjap),-7.7333,109.0
IDDAS,"Dabo, Singkep Isl",-0.5,104.55
IDDJJ,"Jayapura, Irian Jaya",-2.5333,140.7
IDDMA,Demta,-2.3333,140.1333
IDDOB,Dobo,-5.75,134.2167
IDDOG,Donggi,-1.5333,122.25
IDELA,Elat,-5.65,133.1167
IDENO,Kuala Enok,-0.5333,103.4
IDEXS,Exspan,-1.8,105.1333
IDFKQ,"Fak Fak, Irian Jaya",44.5,-70.2167
IDFTG,Pelabuhan Futong Terminal,0.8167,102.4
IDGEE,Gee Island,0.8333,128.3167
IDGIL,"Gilimanuk, Bali",4.2167,7.3833
IDGRE,"Gresik, Java",-7.15,112.65
IDGTO,"Gorontalo, Sulawesi",44.85,12.3
IDGTS,Gatot Subroto Permai,-8.6333,115.2
IDIBT,Indonesia Bulk Terminal,53.05,5.85
IDINA,Inanwatan,-2.1333,132.1667
IDJBK,Jababeka,-6.25,107.15
IDJBT,Jabung Terminal,-0.8833,104.0667
IDJEP,Jepara,-6.5833,110.65
IDJIP,Jogja Inland Port,-7.9,110.3833
IDJKT,"Jakarta, Java",-6.1333,106.8333
IDJOR,Jorong Anchorage,-4.1833,115.1
IDJPU,Jakarta Pusat,-6.1833,106.8333
IDJWA,Jawa Timur,-7.7333,112.5
IDKAH,Kahayan Bay,49.05,4.0
IDKAM,"Kambunong, Celebes",47.4667,21.5
IDKAR,"Karosa, Sulawesi",55.2667,9.75
IDKAS,"Kasim, Ij",36.1833,29.6333
IDKAU,Kau,1.1833,127.9
IDKBH,Kalabahi,-8.2167,124.5167
IDKDW,Kendawangan,-2.5333,110.2
IDKGH,Krueng Geukueh,5.25,97.0333
IDKHY,Kahyangan,-8.4833,116.6667
IDKID,"Kidjang, Bintan",12.4167,-15.3167
IDKKA,"Kuala Kapuas, Kl",61.2167,17.15
IDKKB,"Kunak, Borneo",51.0333,5.8167
IDKMD,Komodo,-8.5833,119.5
IDKNL,Kolonodale,-1.9667,121.3333
IDKNT,Kakap Natuna Terminal,5.0167,105.95
IDKOJ,Koja,-6.3,106.3833
IDKOK,Kokas,-2.7,132.4333
IDKOL,Kolaka,-4.05,121.5667
IDKPL,Kampung Laut,-0.9,103.8
IDKPN,"Kotapinang, Baru",42.2667,8.75
IDKRG,Kariangau,-1.1667,116.7833
IDKSE,Kassue,-6.9833,139.2167
IDKSO,Kalbut Situbondo,-7.6167,113.8833
IDKTJ,Kualatanjung,3.35,99.4833
IDKUA,Kualalangsa,4.5333,98.0167
IDKUM,Kumai,-2.7333,111.7167
IDLAH,"Labuha, Molucas",-0.6167,127.4833
IDLAT,"Lalang Terminal, St",61.2167,17.15
IDLBM,Lobam,1.0,104.2667
IDLBO,Labuan Bajo,-8.5,119.8833
IDLBR,Lembar,-8.7333,116.0667
IDLKI,Loki,-3.3,128.05
IDLOM,Lombok,-8.5,116.6667
IDLSW,Lhokseumawe,5.1667,97.1333
IDLTT,Lubuk Tutung,0.7667,117.7333
IDMAI,Mapia Island,0.8833,134.3167
IDMAK,Makassar,-5.1167,119.4
IDMAR,Marabahan,-2.9833,114.7667
IDMBK,Muara Bangkong,0.4,103.7833
IDMDR,Madura Terminal,-6.85,112.95
IDMES,"Medan, Sumatra",51.6667,0.9
IDMGB,Manggis,-8.4833,115.5167
IDMIT,Misool Terminal,-1.5667,130.5167
IDMKJ,Mangkajang,2.1333,117.7333
IDMKQ,"Merauke, Irian Jaya",44.5,-70.2167
IDMKW,"Manokwari, Irian Jaya",44.5,-70.2167
IDMNT,"Mantang, Riau",-0.95,-80.7333
IDMOF,"Maumere, Flores",59.4833,10.3667
IDMOR,Mornopo,0.7833,128.2167
IDMOW,Morowali,-1.8667,121.5
IDMPN,Muara Pantai,9.45,8.4667
IDMRI,"Musi River, Sumatra",43.7333,4.2
IDMRK,"Merak, Java",50.5167,5.15
IDMSB,Muara Siberut,-1.5833,99.2
IDMSK,Muara Sabak,-0.8,103.9167
IDMUW,Muara Teweh,-56.9667,114.9
IDNIP,Nipah,1.1167,103.55
IDNPL,North Pulau Laut,-3.2167,116.2667
IDPAC,Paciran,-6.8667,112.3333
IDPAG,"Pagatan, Kalimantan",-0.95,-80.7333
IDPAL,Palu,-0.8833,119.85
IDPAS,Pasir Panjang,1.2667,103.7833
IDPAZ,"Pasuruan, Java",-7.6333,112.9
IDPBB,Pelabuhan Badas,-8.45,117.3667
IDPBJ,Pulau Bunyu,-0.3,115.8667
IDPDG,Padang,-0.95,100.35
IDPER,Perawang,1.0667,102.8667
IDPEX,"Pekalongan, Java",50.5167,5.15
IDPGA,Pagerungan,-6.9167,115.9167
IDPGM,Pagimana,-0.8,122.6167
IDPGX,"Pangkal Balam, Banka",45.0,-79.6
IDPIR,Piru,-3.0667,128.1833
IDPKN,Pangkalanbuun,61.2167,17.15
IDPKS,"Pangkalan Susu, Sumatra",61.2167,17.15
IDPLA,"Plaju, Sumatra",-2.9833,104.8
IDPMG,Port Meneng,50.8,3.1167
IDPMK,Pomako,-4.8,136.7667
IDPNJ,Panjang,-7.1833,115.7833
IDPNK,"Pontianak, Kalimantan",-0.95,-80.7333
IDPNN,"Pamanukan, Java",50.5167,5.15
IDPOT,Poto Tano,-8.5167,116.8333
IDPPO,"Palapo, Sulawesi",-3.0833,120.2333
IDPPS,Pulangpisau,44.8667,13.8333
IDPRN,"Panarukan, Java",50.5167,5.15
IDPRO,"Probolinggo, Java",50.5167,5.15
IDPSJ,"Poso, Sulawesi",2.8333,8.0
IDPSS,"Pulau Sambu, Riau",44.8667,13.8333
IDPTK,Padang Tikar,-0.6667,109.2667
IDPUM,"Pomalaa, Sulawesi",-4.0333,121.5833
IDPUT,Pulau Laut,-3.2833,116.15
IDPWG,Perawang,0.6333,101.6167
IDREO,Reo,-8.3167,120.5
IDRGT,"Rengat, Sumatra",59.4833,10.3667
IDRNI,Ranai,3.9167,108.3833
IDSAD,"Sadau, Borneo",51.0333,5.8167
IDSAN,"Sanang, Celebes",47.4667,21.5
IDSAP,Sape,-8.5667,118.9833
IDSAS,Sasayap,49.05,4.0
IDSAT,"Santan Terminal, Kl",4.2167,8.3167
IDSBG,"Sabang, Sumatra",17.6333,-63.2333
IDSBM,Subaim,1.1167,128.1667
IDSBS,"Sambas, Kalimantan",-0.95,-80.7333
IDSDA,Durian,1.0167,103.5667
IDSEB,"Sebangan Bay, Kalimantan",-0.95,-80.7333
IDSEP,Sepanjang Terminal,-7.1833,115.7833
IDSGG,Senggigi,-8.5,116.05
IDSGO,Port Segoro Fajar Satryo/Jakarta,44.85,12.3
IDSGU,Sanggau,0.1167,110.6
IDSID,Sidangoli,0.9,127.4833
IDSKI,"Sangkulirang, Kalimantan",-0.95,-80.7333
IDSKP,Sekupang,1.1333,103.9333
IDSKW,"Singkawang, Kalimantan",-0.95,-80.7333
IDSLG,"Sibolga, Sumatra",43.2667,16.65
IDSMB,"Semangka Bay, St",49.05,4.0
IDSMQ,"Sampit, Kalimantan",-0.95,-80.7333
IDSOQ,Sorong,59.4667,17.3833
IDSPA,"Selat Pandjang, Sumatra",-5.65,133.1167
IDSPH,Senipah Terminal,1.1167,103.55
IDSRG,Semarang,-6.9667,110.4833
IDSRI,"Samarinda, Kalimantan",-0.95,-80.7333
IDSTN,Setagin,-3.2833,116.1667
IDSUA,Suaran,2.05,117.7
IDSUB,Surabaya,-7.2333,112.75
IDSUK,Sukabumi,-65.85,106.9167
IDSUM,Sumenep,-7.05,113.95
IDSUN,Sunut,-8.8667,116.55
IDSUP,"Sumenep, Madura",-7.05,113.95
IDSWT,Salawati Terminal,-1.35,131.0
IDSZA,Cikande,-6.2,106.35
IDSZH,Senipah,-0.95,117.15
IDTAB,Taboneo,-3.6833,114.4167
IDTAN,Tanjunguban,1.05,104.2333
IDTAR,Tarjun,-3.2667,116.0833
IDTBL,Toboali,-3.0,106.5
IDTBO,Tobelo,9.55,-79.65
IDTBR,Telukbayur,-1.0,100.3667
IDTBU,Tanjung Buli,0.8333,128.25
IDTEG,"Tegal, Java",50.5167,5.15
IDTER,Terempa,3.2167,106.2167
IDTJB,Tanjungbalai,1.0,103.4333
IDTJQ,Tanjung Pandan,-2.75,107.65
IDTKA,"Telok Ayer, Kalimantan",-0.95,-80.7333
IDTME,Tanjung Merangas,0.0333,117.5167
IDTMK,Timika,-4.75,136.55
IDTNJ,Tanjungpinang,0.9167,104.45
IDTPN,Tanjung Pemancingan,-3.1833,116.2667
IDTRH,Tarahan,-5.5667,105.3667
IDTRK,"Tarakan, Kalimantan",-0.95,-80.7333
IDTTE,"Ternate, Halmahera",50.8667,4.1833
IDTUA,Tual,-5.6333,132.7333
IDTZD,Amurang,1.1667,-124.5667
IDUDG,Udang Natuna Terminal,4.0167,106.4667
IDWAI,Wainibe,-3.0667,126.5333
IDWAN,Wanam,-7.55,139.1
IDWED,Weda,0.3333,127.8833
IDWGP,"Waingapu, Sumba",-9.65,120.2667
IDWSS,Wamsasi,-3.5667,126.1667
IEALQ,Alexandra Quay,49.05,4.0
IEARD,Ardmore,51.95,-7.7167
IEATN,Annacotty,52.4,-8.3
IEBBG,Balbriggan,53.6167,-6.1833
IEBGY,Ballynacargy,53.5667,-7.5333
IEBHT,Blanchardstown,53.3833,-6.3667
IEBIF,B & I Ferryport,49.7333,0.3167
IEBLL,Ballina,54.1167,-9.1667
IEBNA,Ballina,52.8,-8.4333
IEBNG,Bangor,54.1333,-9.7333
IEBTH,Bantry Harbour,51.6833,-9.45
IEBTM,Baltimore,39.2833,-76.6167
IEBUR,Burtonport,54.9833,-8.4333
IEBVD,Ballydavid,52.2167,-10.35
IEBYT,Bantry,51.6833,-9.45
IECAR,Carlingford,-33.7833,151.05
IECFI,Castlefinn,54.8,-7.6
IECFN,Donegal,59.4667,17.3833
IECHE,Cahirciveen,51.95,-10.2167
IECLC,Clarecastle,52.8167,-8.95
IECLD,Clare Island,53.8,-9.95
IECLG,Clogherhead,53.7833,-6.2333
IECRS,Carrick-on-Suir,52.3333,-7.4
IECTB,Castletown Bearhaven,51.65,-9.9167
IEDCN,Duncannon/Saint Helens,52.2167,-6.9833
IEDFA,Dublin-Ferryport Terminal 1,53.3167,-6.1833
IEDFB,Dublin-Ferryport Terminal 2,53.3167,-6.2
IEDFC,Dublin-Ferryport Terminal 3,53.3167,-6.2333
IEDFT,Dublin-Dublin Ferryport Terminals,53.3167,-6.2333
IEDFY,Dunfanaghy,55.1833,-7.9667
IEDGV,Dungarvan,52.5833,-7.0833
IEDIN,Dingle,53.3833,-2.95
IEDLG,Dun Laoghaire,53.3,-6.1333
IEDMF,Drogheda Maxol Facility,53.7167,-6.3333
IEDNM,Dunmore East,59.4833,10.3667
IEDPP,Drogheda Premiere Periclase,53.7167,-62.5167
IEDRO,Drogheda,53.7167,-6.3333
IEDUB,Dublin,43.5,-81.2833
IEDWE,Ennistymon,52.9333,-9.2833
IEEBF,Broadford,53.7833,-1.75
IEEKY,Easkey/Rathlee,54.2833,-8.9667
IEESB,ESB Poolbeg-Dublin,53.3333,-6.1833
IEFEN,Fenit,52.2667,-9.8667
IEFGY,Coolock,53.3833,-6.1833
IEFIN,Fintona,54.5,-7.3167
IEFOV,Foynes,53.05,5.85
IEFPD,Flogas Products Drogheda,53.7167,-6.35
IEFRW,Ford's Wharf (Topaz Energy Terminal),51.8833,-8.4333
IEFTD,Fethard/Slade,52.2,-6.8333
IEGGA,Glengarriff,51.75,-9.55
IEGOW,Gowran,57.6167,-7.4
IEGRE,Greencastle,55.2,-6.9833
IEGRN,Greenore,59.4833,10.3667
IEGRT,Gortahork,55.1167,-8.1333
IEGWY,Galway,49.05,4.0
IEKIN,Kilronan,53.1167,-9.6667
IEKLA,Killala,61.2167,17.15
IEKLN,Kinsale,34.0333,-6.8
IEMAG,Maghera,45.45,12.2167
IEMAR,Marshmeadows/New Ross,52.3833,-6.95
IEMOT,Moneypoint,59.4667,17.3833
IEMOV,Moville,55.1833,-7.0333
IEMRT,Magheraroarty,55.1333,-8.1667
IEMTL,Dublin-Marine Terminal,53.3333,-6.2333
IENAY,Newtonabbey,54.65,-5.9333
IENET,Newport,53.8833,-9.5333
IENEX,Newtown,-37.7,143.65
IENRR,New Ross-Raheen/Roberscon,52.3833,-6.95
IENRS,New Ross,52.3833,-6.9333
IEPAP,Parnell Place,50.35,-4.7167
IEPAW,Passage West,51.8667,-8.35
IERAT,Rathmullan,55.1,-7.5333
IERAV,Rossaveel,53.2667,-9.55
IERDM,Rathdrum,52.9167,-6.2333
IERDT,Ringaskiddy Deepwater Terminal,51.8333,-8.3167
IERIN,Ringaskiddy,51.8333,-8.3167
IEROE,Rosslare,51.7667,5.5333
IEROS,Rosslare Harbour,51.7667,5.5333
IERPT,Ringaskiddy Passenger Terminal,51.8333,-8.3167
IERRR,Kildorrery,52.2333,-8.4167
IERSM,Rossaveel,53.2667,-9.55
IERTN,Ramelton,55.0333,-7.6333
IERUS,Rushbrooke,51.85,-8.3167
IESKL,Skull,51.5167,-9.5333
IESNN,Shannon,52.7,-8.85
IESNR,Stokestown/New Ross,52.35,-6.9833
IETAR,Tarbert,57.9,-6.8
IETME,Tramore,59.4833,10.3667
IETOB,Tober,53.3667,-7.65
IETQY,Town Quays/Drogheda,53.7167,-6.3333
IETRP,Tom Roes Point Terminal/Drogheda,53.7167,-6.3
IEUHL,Unionhall,51.55,-9.15
IEWAT,Waterford,52.25,-7.1
IEWCQ,Waterford City Quays,52.25,-7.1
IEWES,Westport,44.6833,-76.4
IEWGI,Waterford Great Island (ESB),52.2667,-6.9833
IEWIL,Wilton,59.4667,17.3833
IL8UH,Gush Halav,33.1667,35.4333
ILACR,Acre,50.7333,3.85
ILAKK,Akko,32.9167,35.0667
ILAKL,Ashkelon,59.4667,17.3833
ILAS2,Mishor Adumim,31.7833,35.3167
ILASH,Ashdod,31.8167,34.65
ILAST,Ashdod Southport,31.8167,34.65
ILBGV,Binyamina-Giv'at Ada,32.5167,34.9333
ILETH,Elat (Eilath),50.6167,3.7667
ILHBT,Haifa Bayport,32.8,34.9833
ILHFA,Haifa,32.8,34.9833
ILJUL,Julis,31.6833,34.65
ILKFV,Kfar Vitkin,32.3667,34.8667
ILKY7,Karmei Yosef,31.8333,34.9167
ILM8A,Magshimim,32.0333,34.9
ILMSP,Haifa Israel Shipyards Port,32.8,34.9833
ILNAB,Nabulus,32.2167,35.25
ILNAT,Netanya,32.3333,34.8667
ILOFR,Ofra,31.95,35.25
ILTIB,Tiberias,32.8,35.5333
ILTLV,Tel Aviv-Yafo,32.05,34.75
IMCTN,Castletown,54.0833,-4.65
IMDGS,Douglas,54.1667,-4.4833
IMPEL,Peel,54.2167,-4.7667
IMPER,Port Erin,54.0833,-4.7667
IMPSM,Port Saint Mary,54.0667,-4.7333
IMRAM,Ramsey,54.3167,-4.3833
IMSAN,Santon,54.1167,-4.5833
INACH,Achra,57.8833,-5.3833
INAIS,Amini Island,11.1167,72.7333
INALA,Alang SBY,61.2167,17.15
INALF,Alleppey,9.4833,76.3167
INANL,Arnala,61.2167,17.15
INATU,Attur,12.7333,79.95
INBDH,Bhadohi,25.4167,82.5667
INBDQ,Vadodara,22.3,73.2
INBEY,Beypore,59.4833,10.3667
INBHM,Bheemunipatnam,55.3667,-4.5
INBHU,Bhavnagar,21.7667,72.1333
INBLK,Belekeri,50.95,3.6333
INBLM,Bilimora,39.6667,-3.7667
INBOM,Mumbai (ex Bombay),18.9667,72.8167
INBPQ,Pratapganj,26.3,86.9667
INBPT,Bangarapet,12.9833,78.1833
INBRU,Bharuch,21.7,72.9667
INCAM,Cambay,49.05,4.0
INCBL,Chandbali,25.15,121.4
INCCJ,Kozhikode (ex Calicut),11.25,75.7667
INCCU,Kolkata (ex Calcutta),22.5667,88.35
INCDL,Cuddalore,59.4833,10.3667
INCOK,Kochi,9.9667,76.2667
INCOL,Colochel,46.2833,4.7667
INDAM,Daman,47.5167,-2.5833
INDIG,Dighi (Pune),18.25,72.9667
INDIU,Diu,44.2667,28.5667
INDIV,Div,-39.8167,-73.2167
INDMA,Dhamara,20.8,86.9
INDMQ,Dhamra Port,20.8167,86.95
INDRL,Dabolim,43.2667,16.65
INDWA,Dwarka,20.75,70.6667
INEKM,Ernakulam,9.9833,76.2833
INENR,Ennore,59.4833,10.3667
INERO,Erode,11.35,77.7333
INESH,Elphinstone Harbour,42.8333,17.7
INGAN,Gandhar,21.0833,72.6333
INGGA,Gogha,21.6833,72.2667
INGGV,Gangavaram,17.65,83.25
INGHA,Ghogha,21.6833,72.2667
INGND,Greater Nodia,28.8167,77.8833
INGNO,Greater Noida,28.4667,77.5167
INGRR,Garden Reach,22.5167,88.3
